id,conversation,username,text,retweets,favorites,date,batch
930578596162240513,930578596162240513,YTsingers,♫ ♪ great song and video maw ule  - it s not you via related song,1,1,2017-11-14,batch_202.json
930578433574342656,930560857091727360,Aemilioo,i don 't blame women for sexual harassment . i blame men who are acting like foolish adolescents . i don 't person  who di liberate ly stirs up  trouble but use a hashtag to get the attention of folks who wouldn t otherwise hear a voice crying in the desert of a new feminist culture that is uncritical & closed minded,0,0,2017-11-14,batch_202.json
930578396295208960,930578396295208960,Frank66Stanton,california congresswoman jackie speier just went,0,0,2017-11-14,batch_202.json
930578353937158144,930578353937158144,thestoryofangie,hollywood is shining a major light on sexual harassment . good . please remember this happens in all industries as well . sexual harassment stole my career in the media . but even now i ’ m too scared to name my former employer . <repeated>,0,0,2017-11-14,batch_202.json
930578270529249280,930578270529249280,r_mccormick,inspired this creative collaboration to bring solace to every heart touched by please share . …,1,1,2017-11-14,batch_202.json
930578269803548673,930577204894928896,ironflight,the hashtag reaches far and wide .,0,2,2017-11-14,batch_202.json
930578158264479744,930578158264479744,onlinetraderbiz,women shared their stories of assault by over drivers with and now lawyers are using their stories to sue u … …,0,0,2017-11-14,batch_202.json
930578102333435908,930578102333435908,jen_cyr,happens so of t one forgets . just recalled time i made man leave swing dance after yet another groping incident ( not me that time ),0,1,2017-11-14,batch_202.json
930577864805834752,930577864805834752,markxevans,the latest the mark x evans daily ! …,0,0,2017-11-14,batch_202.json
930577485577818116,930577485577818116,thatchriswalker,capitol hill is facing a sexual harassment problem of it s own,1,0,2017-11-14,batch_202.json
930577393504227328,930577393504227328,PuttaTweets,but they aren t sincere bryan ! bryan cranston says spacey weinstein could get a second chance …,0,0,2017-11-14,batch_202.json
930577349929852928,930497426087129088,DeezThoughtsAre,no . <repeated> it s really about child molestation . <repeated> if you haven t noticed were trying to do something about it,2,22,2017-11-14,batch_202.json
930577334977081344,930577334977081344,LawsonConsign,from to men too : how men can prevent harassment and abuse,0,0,2017-11-14,batch_202.json
930577274276999168,930577274276999168,artcity,from to or how journalism needs to address harassment sexism and the belittle ment of women . …,2,3,2017-11-14,batch_202.json
930577263455817729,930577263455817729,canadiantrench,thai song has helped me . i hope it helps you .,0,0,2017-11-14,batch_202.json
930577257709613056,930206730738458625,JoeBeertap,look at that . not one explosion . not one terrorist . meanwhile white men have been shooting up the country lately . and your name showed up under,0,2,2017-11-14,batch_202.json
930577255130062849,930577255130062849,PuttaTweets,it doesn t work if they are insincere . they are only getting help cause found out . this is not a sensitivity training issue ! …,0,0,2017-11-14,batch_202.json
930577240118710272,930577240118710272,TwoShowDays,if has taught us anything it s that we desperately need to figure out how to fix our broken sexual culture . good thing unscrewed : women sex power and how to stop letting the system screw us all is finally here . let s do this .,0,0,2017-11-14,batch_202.json
930577216382976000,930577216382976000,Frances_Fisher,you are all brave : march against in  - breitbart via,1,1,2017-11-14,batch_202.json
930577184800038912,930577184800038912,rinski_roo,three years ago my career in a “ man ’ s world ” was used as an excuse for being physically assaulted . i feared pursuing justice after reporting would prevent me from ever working in industry again .,0,2,2017-11-14,batch_202.json
930576968155828224,930576968155828224,jay_lineberry1,the shame of filling a prescription  - …,0,0,2017-11-14,batch_202.json
930576928796545024,930576928796545024,urbselect,u r b select : revelant magazine  - how to do more than just listen to stories …,0,0,2017-11-14,batch_202.json
930576811464859648,930576811464859648,PuttaTweets,yes ! this is why their contrition is bullshit ! they are saving themselves . not changing cause they think what they do is okay ! …,0,1,2017-11-14,batch_202.json
930576807862120448,930576807862120448,MarianneValen20,four famous women just shared their stories — and they re beyond powerful … via,0,0,2017-11-14,batch_202.json
930576783019270149,930576783019270149,veegeepee,how dare the us congress use tax dollars to pay settlement to sexually harassed a col leagu under ndl ? why is this not public knowledge ? in  my humble  opinion tax paid by women and used for this is double tax,0,0,2017-11-14,batch_202.json
930576699057721344,930576699057721344,tiffanyrogerss,you cannot defend sexual assaul survivors if you ’ reply also defending the abuser . doesn ’ t work that way . you are not an ally to our community . you ’ reply hurting us more . stand up for any and all survivors .,1,3,2017-11-14,batch_202.json
930576659949981697,930576659949981697,MSDTechNews,women shared their stories of assault by over drivers with and now lawyers are using their stories to sue u … …,0,0,2017-11-14,batch_202.json
930576652437999616,930576652437999616,robinshuler,he really doesn ’ t think he did anything wrong . that ’ s a real problem out there folks . …,0,0,2017-11-14,batch_202.json
930576629767606272,930576629767606272,orion_kp,members who have exposed their junk grabed the junk of others and committed sexual harassment should be named !,0,0,2017-11-14,batch_202.json
930576614160850944,930576614160850944,friesther,because i believe you .,1,0,2017-11-14,batch_202.json
930576466152173568,930576466152173568,meleaseward,nice timing in light of advanced copy of arrived . featured :  29 women from j . k . rowling to carrie fisher . thanks,0,4,2017-11-14,batch_202.json
930576456882753536,929683166717202434,Kempton_Walker,then please explain the amount of in twitter and fb . trust me we aren t making this shit up .,0,1,2017-11-14,batch_202.json
930576384031731712,930576384031731712,Weekender7,only  4 hours in and survey already shows the tragic results . …,4,3,2017-11-14,batch_202.json
930576331489849345,930576331489849345,CNET,women shared their stories of assault by over drivers with and now lawyers are using their stories to sue over,11,7,2017-11-14,batch_202.json
930576207506108416,930576207506108416,stay_sierra,is so obvious in his harassment of women but not one peep about it from …,0,0,2017-11-14,batch_202.json
930576202112360448,930517703026266112,Msaderhold,( in all the ways ! ),0,0,2017-11-14,batch_202.json
930576182302588928,930576182302588928,leeleepitts,here s my amazing friend writing about how to change the culture of abuse in hollywood . …,0,2,2017-11-14,batch_202.json
930576163180810246,930576163180810246,EarlSqurrl16,are you ready to be exposed ? i have a feeling ! …,0,0,2017-11-14,batch_202.json
930576150111416321,930576150111416321,purchasemcc,campaign at purchase . share your story in the ccn lobby with the wellness interns . today until <time>,0,1,2017-11-14,batch_202.json
930575972100747265,930575972100747265,RabbiJill,the amazing contacted me because she wanted to put my prayer  - poem to music & images . we both hope it brings comfort .,0,4,2017-11-14,batch_202.json
930575919244247040,930575919244247040,indragunawan__,the latest paper . me daily ! …,0,0,2017-11-14,batch_202.json
930575872653795328,930575872653795328,912PPP_don,name names just don 't say congress has a sexual harassment problem lawmakers and staffers say …,0,0,2017-11-14,batch_202.json
930575806241185792,930575806241185792,PuttaTweets,he s enabler  - belittles women jon stewart felt anger when he heard about louis c . k . s actions …,0,0,2017-11-14,batch_202.json
930575764726071296,930575764726071296,JillianCorsie,so . <repeated> this feels amazing,2,7,2017-11-14,batch_202.json
930575692940619776,930575692940619776,wellpossum,want   to know what happened to me ? i got born ! also the thing is really dumb .,0,0,2017-11-14,batch_202.json
930575456205713409,930575456205713409,naomirwolf,how patriarchy works : boies invests  30 million in twc . he refuses to disclose weinstein assaults file to birthday . birthday reluctantly agrees to  3 rd party whitewash . everyone makes money everyone gets to not know . only women s bodies broken . …,23,47,2017-11-14,batch_202.json
930575450589548545,930575450589548545,RENOWN2U,clearly and r perfectly happy to let other women be victimized by the same elected official predators they say are molesting harassing raping whatever . news flash  4 speier and gillibrand : we already know !,0,0,2017-11-14,batch_202.json
930575450153218048,930575450153218048,TamiGoveia,watch anita hill and aly raisman share their stories on stage together … via,0,0,2017-11-14,batch_202.json
930575411313905664,930555774778073088,_cdubs13,articles like this give me hope that more good men will say that fewer women will need to say that power doesn ’ t have to equal abuse . and that victims can stand up without fear knowing they will be believed and supported .,0,0,2017-11-14,batch_202.json
930575344536510464,930575344536510464,PuttaTweets,bullshit ! only remorseful as it s all public knowledge now ! …,0,0,2017-11-14,batch_202.json
930575288018309120,930575288018309120,VAWAIsNoMore,yes this the face of a false cryer . …,0,0,2017-11-14,batch_202.json
930575225640640515,930575225640640515,SafeLibraries,mark levin calls for + to resign as they do nothing about sexual harassment going on and hidden in congress for a long time . mark calls them “ predators predators . ” i agree . and notice silence of,0,0,2017-11-14,batch_202.json
930575124725751808,930575124725751808,jimcrackedcrn,ap : from allegations against roy moore to how has played out in india and france follow aps coverage of … …,0,0,2017-11-14,batch_202.json
930575116714561536,930571597873926145,SusanKBradford,right,1,0,2017-11-14,batch_202.json
930575066638585857,930575066638585857,BasedAlcatraz,10 points to hufflepuff !,0,0,2017-11-14,batch_202.json
930575051975462914,930575051975462914,8NewsNow,lawmakers hold hearing on sexual harassment in congress …,0,1,2017-11-14,batch_202.json
930574978117808129,930501776603860993,DaysOfGame_com,^ * clap clap clap * super thirsty to watch white knights on the me too bandwagon . no respect for those guys . none . solid guys have better things to do than to be a part me too drama .,1,1,2017-11-14,batch_202.json
930574919053860864,930574919053860864,heather__tanner,comfort woman memorial statues a thorn in japan s side now sit on korean buses this is a story,0,0,2017-11-14,batch_202.json
930574847872204800,930327305922027522,ms_sandi_cheeks,by my step  - dad i don 't recall the age but i was in  3 rd grade . when i was in  6 th grade i broke down and spoke up to my teacher about it . it was the most heart broken moment of my life because my mom didn t believe me . that right there left me a scar that still haunts me .,0,0,2017-11-14,batch_202.json
930574760563458048,930574760563458048,Jedimom13,“ allowing to go viral is the biggest mistake the establishment ever made ” by caitlin johnstone …,0,0,2017-11-14,batch_202.json
930574736823848960,930574736823848960,madblack65,both books inspired by true events of and violence with,4,5,2017-11-14,batch_202.json
930574620683407360,930574620683407360,Belleofgrace,men like r exactly what s wrong w / a system that rewards passivity & encourages male narrative  2 control everything how u stood up  4 those who now have no career & suffer consequences for the actions of men u defend time  4 old narrow minded people like u  2 go,1,3,2017-11-14,batch_202.json
930574582515490818,930574582515490818,patriciadesiree,i love you & thank you for about people ! …,0,1,2017-11-14,batch_202.json
930574529096769537,930574529096769537,MG57Tweets,watch anita hill and aly raisman share their stories on stage together … via,0,0,2017-11-14,batch_202.json
930574394514079744,930574394514079744,patrik_sandell,sandell & co daily is out ! …,0,0,2017-11-14,batch_202.json
930574378399686656,930574378399686656,wellpossum,if you were actually sexually harassed you don 't really need to tell most of twitter about it . i mean come on we don 't really have . <repeated>,0,0,2017-11-14,batch_202.json
930574366445850624,930574366445850624,KapeciaResists,phone lines busy ? text resist to  50409 this is not normal ! use your voice call <phone> your moc …,4,5,2017-11-14,batch_202.json
930574333986164736,930574333986164736,hugobowne,what can data science tell us about tweets with the hashtag ? find out in an article that i wrote for,7,22,2017-11-14,batch_202.json
930574201903353861,930574201903353861,SpiritNFreedom,we denial  of  normal ’ t usually get into fray but,0,0,2017-11-14,batch_202.json
930574144067993602,930535014869159936,I_Am_The_Storm7,some of these girls should tweet joe biden so then lib media and hollywood will have to investigate . what would they be if they ignored this ? <repeated>,0,0,2017-11-14,batch_202.json
930574068880945154,930505164183629825,Robin_DaCradle,why doesn t retweet me when i try and bring sexual abusers and into the pubic consciousness ?,0,0,2017-11-14,batch_202.json
930574037818003456,930574037818003456,DROM_BatB,rt the incredible story of a woman s fight for justice and dignity . you can be a backers of this project please donate for this story to be told to the world go to the link :,12,10,2017-11-14,batch_202.json
930573828706594816,930573828706594816,Belleofgrace,so now victims have  2 turn d other cheek & b ready  2 forgive their predators when they themselves had no qualms destroying career & continue  2 bully & deny their crimes u can go fuck urself  2 problem your just like them,0,1,2017-11-14,batch_202.json
930573826294939648,930573826294939648,CarnageMovie,rt ap from allegations against roy moore to how has played out in india and france follow aps coverage … …,0,0,2017-11-14,batch_202.json
930573812680347648,930567278185340934,Pajama_Jo,she left behind a personal item that was later picked up and turned in ? <repeated> ridiculous ! she s being targeted for speaking out . no more silence !,0,0,2017-11-14,batch_202.json
930573800781074432,930573800781074432,WillontheRadio,exclusive : former joe biden secret service agent : we had to protect women from him ‘ weinstein level stuff ’ …,0,0,2017-11-14,batch_202.json
930573782447788032,930573782447788032,FeminismIsLies,exclusive : former joe biden secret service agent : we had to protect women from him ‘ weinstein level stuff ’ …,1,1,2017-11-14,batch_202.json
930573781659258880,930573781659258880,DExposure,i guess the movement means no more naked women in movies ? i don 't think men would be as important because we be laughed at . <repeated> my opinion and before you trolls come charging i never harassed anyone .,0,0,2017-11-14,batch_202.json
930573704291127296,930573704291127296,Mr_AlVil,from allegations against roy moore to how has played out in india and france follow aps coverage of sex u … …,0,0,2017-11-14,batch_202.json
930573700243574784,930573700243574784,naomirwolf,five days after daughter reports abuse allen not allowed to be alone with her sues for custody of the child others . n y supreme court justice elliott wilk found likelihood of molestation . can case not be reopened w new evidence of pr machines silencing media victims ?,8,18,2017-11-14,batch_202.json
930573602591821824,930573602591821824,JamesRosenTV,on does the wave of sexual harassment allegations mean a reckoning for and feminists like yes say of and of we also interview the great,34,96,2017-11-14,batch_202.json
930573572157911040,930573572157911040,ethansilver73,in the wake of weinstein and why does r . kelly still have an audience ?,1,3,2017-11-14,batch_202.json
930573515677360128,930568405329031168,daharaDreams,ugh . one last thing in this thread . you want us women to stop being afraid of men and posting stories ? stop doing this misogynistic bullshit . you re only adding to our stories .  1,0,0,2017-11-14,batch_202.json
930573486216577024,930535883249541120,DavidSmithBigD,according to women i have a nice butt . according to gay men i have nice legs . i mean since the standard for sexual harassment is a compliment after all . shaking  my  head .,0,0,2017-11-14,batch_202.json
930573392377499648,930573392377499648,GRono,from allegations against roy moore to how has played out in india and france follow aps coverage of sex … …,0,0,2017-11-14,batch_202.json
930573327869075457,930573327869075457,tegalex,the latest library business ! …,0,0,2017-11-14,batch_202.json
930573313344237569,930171097655283712,Laurenbdavis,honey wouldn t we all ? is a and,0,0,2017-11-14,batch_202.json
930573163594944513,930573163594944513,swagjuiced,has raised awareness on abusers . many victims didn t come forward because they didn t want to seem like a victim . it s only abusers that fear awareness on abuse because it exposes them and empowers potential victims .,0,2,2017-11-14,batch_202.json
930573117319196674,930573117319196674,cindygallop,as of today and all of whom have current releases on do not have profiles on their artist roster page which features twenty men . …,1,7,2017-11-14,batch_202.json
930573055184769030,930573055184769030,Robin_DaCradle,oh my  god the sexual assaulter is back tweeting . what balls . by the way on behalf of us victims everywhere . <repeated> fu2k you and …,0,0,2017-11-14,batch_202.json
930572997253107718,930572997253107718,ShelbyGillis,everyday i wake up there is a new story breaking about sexual assault / violence / harassment / abuse . i am angry . i am tired . but i ’ m not going to stop talking about it . we can ’ t stop talking about it .,1,32,2017-11-14,batch_202.json
930572974620577793,924780170015334400,xubrnt123,with so much i don 't understand women getting naked debt  2  - c  - ass  - t  - e  - n  - t  - he  - s  - ( e  - ) a  - me  - n  - d  - s  - c  - r  - e d  - . you need to figure out what your image means t  0  0 d e and not what it means t  -  0  - yeah  - e d  - s  -,0,0,2017-11-14,batch_202.json
930572850116866048,930572850116866048,bjmisme,my and feminist beliefs seems to be causing a problem . now there are pen ! s jobs in my house . laughing  out loud,0,0,2017-11-14,batch_202.json
930572818969903104,930569362913792000,Kathlee78531278,well women would but will gladly accept his funding being cut off .,0,1,2017-11-14,batch_202.json
930572817892106240,930572817892106240,kt_elizabeth,my thoughts . <repeated>,0,3,2017-11-14,batch_202.json
930572783498727424,930394998570471424,ISeeTheProblem,the ebola virus needs to apologize to the outbreak,0,0,2017-11-14,batch_202.json
930572781531512834,930572781531512834,resistthis2017,even congresswoman have to say …,1,1,2017-11-14,batch_202.json
930572708777209857,930563951754203140,I_Am_The_Storm7,some of these girls should tweet joe biden so then lib media and hollywood will have to investigate . what would they be if they ignored this ? <repeated>,0,1,2017-11-14,batch_202.json
930572695275802624,930572695275802624,itmow_blog,have you heard about the trendy hashtag ? here is a new reflexion about it and our secular society ! be . <repeated>,0,0,2017-11-14,batch_202.json
930572690682974210,930572690682974210,attadog9,from allegations against roy moore to how has played out in india and france follow aps coverage of sex u … …,0,0,2017-11-14,batch_202.json
930572670353182721,930567731056988161,leung,i denial  of  normal ’ t mind being criticized but please keep it civil . surprised you are using this language in the age of,0,0,2017-11-14,batch_202.json
930572651554312192,930572651554312192,CyberAnonymous,ap : from allegations against roy moore to how has played out in india and france follow aps coverage of … …,0,0,2017-11-14,batch_202.json
930572602560655362,930572602560655362,naomirwolf,i won t let the truth be buried and i won t be silenced said dylan farrow  2014 rebutting attack by noting that that the connecticut state prosecutor found “ probably cause ” to prosecute allen but didn ’ t in order to shield “ the child victim . ”,18,39,2017-11-14,batch_202.json
930572581115170818,930572581115170818,SocialLifeMiami,from allegations against roy moore to how has played out in india and france follow aps coverage of sex u … …,0,0,2017-11-14,batch_202.json
930572580322385920,930572580322385920,Paisaje_Ocio,thousands to march in rally,0,0,2017-11-14,batch_202.json
930572537184051200,930572537184051200,SJW_ForAll,seems there are a lot of in the white house congresswoman says at least  2 members of congress are sexual harassers : via,8,6,2017-11-14,batch_202.json
930572503004696576,930572503004696576,workplace_words,md : “ why are you all dressed up today ? are you going on a date later ? ”,0,0,2017-11-14,batch_202.json
930572412424421376,930566536561070080,markergirl1,it ’ s sad that in  2017 mean still need harassment training but with the current wave of accusations and stories is plain to see that training is desperately needed .,0,0,2017-11-14,batch_202.json
930572395110457344,930572395110457344,channel1america,ap reports from allegations against roy moore to how has played out in india and france follow aps cover … …,0,0,2017-11-14,batch_202.json
930572382330327045,930572382330327045,rogerscott,is harvey weinstein an abusive man ?,0,0,2017-11-14,batch_202.json
930572380803600384,930572380803600384,martavision,is harvey weinstein an abusive man ?,0,0,2017-11-14,batch_202.json
930572379650215936,930572379650215936,KISSMediaCo,is harvey weinstein an abusive man ?,0,0,2017-11-14,batch_202.json
930572361224675330,930572361224675330,Neeley7,hear share insights on avoiding a situation on this top  - rated,0,0,2017-11-14,batch_202.json
930572361002356739,930572361002356739,MichaelKNeeley,is a massive issue that requires deeper conversation incl . men . listen to this episode :,0,0,2017-11-14,batch_202.json
930572360993984512,930572360993984512,ConsciousLifSum,hear share insights on avoiding a situation on this top  - rated,0,0,2017-11-14,batch_202.json
930572359827894272,930572359827894272,ColinBBaker,is harvey weinstein an abusive man ?,0,0,2017-11-14,batch_202.json
930572358280196096,930572358280196096,DrJoeHaraszti,is harvey weinstein an abusive man ?,0,0,2017-11-14,batch_202.json
930572358104076288,930572358104076288,AuthorityBuildr,hear share insights on avoiding a situation on this top  - rated,0,0,2017-11-14,batch_202.json
930572357768482818,930572357768482818,BuyThisPodcast,hear share insights on avoiding a situation on this top  - rated,0,0,2017-11-14,batch_202.json
930572356854181888,930572356854181888,ConSpeakPodcast,hear share insights on avoiding a situation on this top  - rated,0,1,2017-11-14,batch_202.json
930572350931775489,930572350931775489,CarnageMovie,from allegations against roy moore to how has played out in india and france follow aps coverage of sex u … …,0,0,2017-11-14,batch_202.json
930572340798386177,930572340798386177,GuernicaMag,is the sound of women pushing back against toxic patriarchy both in culture at large and on the internet . …,3,7,2017-11-14,batch_202.json
930572261509214209,930569190733438976,ImmaBlueDot,great news ! but where is the outcry for removal from office ?  16 + allegations we need and gone from politics !,0,0,2017-11-14,batch_202.json
930572196191150085,930572196191150085,TravelingPoet1,thank you for rising up in congress today . is winning ground . please pray for us . we need better examples and education for little boys sensitive work to propose .  -  - bill watkins abstinent  2. 5 months sober  15. 75 years …,0,0,2017-11-14,batch_202.json
930572193997688832,930572193997688832,JELtech_LLC,rt ap from allegations against roy moore to how has played out in india and france follow aps coverage … …,0,0,2017-11-14,batch_202.json
930572183184736257,930572183184736257,megbiddle,i dream of a word where we no longer need hashtags like and i dream of one that describes us all,0,2,2017-11-14,batch_202.json
930572129900183552,930540135577395200,mohiclaire,so because your emotional make up is different that means it s your way or it s fake ? and by the way . <repeated>,0,2,2017-11-14,batch_202.json
930572110791094273,930572110791094273,ThePrinceOfPuns,it seems we need to add to the campaign to say !,0,0,2017-11-14,batch_202.json
930572086329905157,930572086329905157,UsmanAnwar78,from allegations against roy moore to how has played out in india and france follow aps coverage of sex u … …,0,0,2017-11-14,batch_202.json
930572070597120001,930572070597120001,mooredm2,wow . despicable . …,0,0,2017-11-14,batch_202.json
930572054482575360,930572054482575360,CoolTrollsongs,honestly i really don 't get it . when a gross woman makes an advance towards me i just get grossed out & shrug it off . i don 't carry these experiences around with me like scars . they do make for good stories though . don 't be rapey no matter what of the  2 genders you are .,0,7,2017-11-14,batch_202.json
930571987986014208,930571987986014208,LocaAdvocate,no one wants to see your penis ! men remember what your mama told you ! billy . <repeated> keep the penis inside your !,0,0,2017-11-14,batch_202.json
930571793919823873,930571793919823873,AP,from allegations against roy moore to how has played out in india and france follow aps coverage of sexual harassment cases here :,25,75,2017-11-14,batch_202.json
930571734377549828,930571734377549828,rose2art,voters should want better for themselves than this . …,1,0,2017-11-14,batch_202.json
930571693575294976,930571693575294976,soundbitesiren,the more stories we have about standing up for ourselves the more we can help each other,0,0,2017-11-14,batch_202.json
930571558275469314,930571558275469314,BroGoddess_Livy,these men do not deserve a second chance they had one . <repeated> and another . <repeated> and another . keep telling them they ll be forgiven ? then how could we expect to ever hold them accountable ? absolutely not .,1,3,2017-11-14,batch_202.json
930571490642317318,930571490642317318,cindygallop,but sitting here agonizing over whether my character and abilities will get trashed if i speak up and doors closed that might have been opened just doesn ’ t feel tolerable not anymore . sarah manning on sexism in jazz …,1,6,2017-11-14,batch_202.json
930571477275078656,930571477275078656,IsThatConfirmed,james mcclean ; that ’ s what happens when you harass hollywood movie stars for years . shame on you .,0,0,2017-11-14,batch_202.json
930571470031458305,928623627322392576,Garbage_Senpai,please stop sexualizing your ads ! <repeated> such lewd conduct between usb ports should never be tolerated on an internet platform that women and children are allowed to view . …,1,1,2017-11-14,batch_202.json
930571414440239105,930571414440239105,DebbieJ69706840,exclusive : former joe biden secret service agent : we had to protect women from him ‘ weinstein level stuff ’ … women  - please stand up and tell your story if there is one to tell .,0,0,2017-11-14,batch_202.json
930571410807906306,930571410807906306,DaShanneStokes,exactly ! …,4,8,2017-11-14,batch_202.json
930571408609968128,930571408609968128,joe_iacolucci,where were their voices when was accused of sexual harassment rape while running for office and in the presidency itself ? left says do that i say not as i do …,0,0,2017-11-14,batch_202.json
930571383465234432,930571383465234432,hxppilyhxlle,finally brave enough to post it so,0,2,2017-11-14,batch_202.json
930571360396627968,930174164983574528,NiceChess757,an open letter to editors rejecting submissions by victims : | huffpost,1,1,2017-11-14,batch_202.json
930571347390091265,930571347390091265,KQED,by sharing your stories we hope to get closer to the truth about the prevalence of this problem . if you d like to share please take a moment and take our survey :,2,5,2017-11-14,batch_202.json
930571296785813506,930571296785813506,LAReviewofBooks,i ’ ve been asked on dates by senior colleagues physically intimidated by a male supervisor and groped by an administrator .,10,6,2017-11-14,batch_202.json
930571280222433280,930571280222433280,PhoolanTheMovie,if every house has a phool an devi the country will improve the world will improve .  - fuck   me dumb  ass,8,2,2017-11-14,batch_202.json
930571251319484416,930571251319484416,NiceChess757,will you please share this open letter to editors rejecting submissions by victims : | huffpost,0,0,2017-11-14,batch_202.json
930571210500567040,930571210500567040,WithMySpirit,not only do children suffer physically mentally and emotionally from abuse they suffer spiritually .,0,0,2017-11-14,batch_202.json
930571132750778370,930571132750778370,OneSteadfast,weinstein treated them like they had no intrinsic value as if they were commodities to be used with no other purpose than to meet the sexual needs of men . but then again this is what hollywood is selling all of us .,0,0,2017-11-14,batch_202.json
930571095161352192,930571095161352192,MsMagazine,i have been harassed too many times to remember — on the street on the bus at school at work .,6,17,2017-11-14,batch_202.json
930571087649243136,930571087649243136,yvlitza,“ it s time for by …,0,0,2017-11-14,batch_202.json
930571086022037504,930571086022037504,FilmDailyNews,flogging a dead bear ; tries to sell before collapse !,1,3,2017-11-14,batch_202.json
930571052056502273,930571052056502273,ariellion,it takes a lot of courage to come out and speak up against sexual violence .,0,0,2017-11-14,batch_202.json
930571044946972673,930571044946972673,MIISCCS,how donald rules america s garden of dicks and sparked the movement …,0,0,2017-11-14,batch_202.json
930570995441782786,930570995441782786,27MVoicesToday,… point being much like in real life with comes it s nice  try burger king have it your way . what all that means otherwise it s counterfeit peace an excuse .,0,0,2017-11-14,batch_202.json
930570754516836353,930563638976503808,emilyinpublic,don 't forget that people have asked and to help on this as well ! ( thanks and for supporting our campaign ! ) . for,0,2,2017-11-14,batch_202.json
930570740453269505,930570740453269505,Joe_Bronie,you are what vis wrong with the justice system in america . …,0,0,2017-11-14,batch_202.json
930570625587884032,930570625587884032,heather_hear,you think less that it s my fault i did something wrong blaming yourself . said lucia gilbert . it validates that you have been validated . now there s a validation in the culture that s huge . …,0,1,2017-11-14,batch_202.json
930570549318754304,930570549318754304,Trisha_Tahmasbi,the wolves of jeff city describes a similar culture of abuse & harassment at missouri s state capitol . like sacramento they re an insular system that silence victims & insulate s serial perpetrators . …,0,0,2017-11-14,batch_202.json
930570487796781057,930570487796781057,shoshanazz,think about your favorite shops how many women work there . then think about the fact that every one of us has had to fend off inappropriate customers ( from compliments to date requests ) with a giggle to not lose the sal a complaint filed against us for rudeness .,0,0,2017-11-14,batch_202.json
930570478674235392,930570478674235392,jowendel,took on a life of it s own in sweden . today  4445 women in law are calling for change in their industry . …,1,2,2017-11-14,batch_202.json
930570444981223424,930570444981223424,dreambiglivewel,will you or any person you know be making a documentary ? …,0,0,2017-11-14,batch_202.json
930570391407472641,930570391407472641,DaShanneStokes,but they still proudly stand behind grabber trump . …,2,4,2017-11-14,batch_202.json
930570356007436288,930570356007436288,iamyaseenali,i have a hard time masturbating in front of my judgemental cats let alone another human being what  the  fuck is wrong with you louis c . k,0,0,2017-11-14,batch_202.json
930570300768636928,930570300768636928,NiceChess757,an open letter to editors rejecting submissions by victims : … via,0,0,2017-11-14,batch_202.json
930570294699360257,930570294699360257,HayleyJDunne,from to men too : how men can prevent harassment and abuse,0,0,2017-11-14,batch_202.json
930570248922701825,930570248922701825,TravelingPoet1,men need help . keep a prayer for us as we out wrongdoing . <repeated> …,0,0,2017-11-14,batch_202.json
930570199023210497,930570199023210497,cindygallop,if nobody speaks up nothing changes . women are finally speaking up . i like to quote peter finch in the movie network  - were mad as hell and were not going to take it any more . i talk to about sexual harassment …,3,9,2017-11-14,batch_202.json
930570113845260290,930570113845260290,WYPublicRadio,when a victim gets to a place where he or she feels safe enough and emotionally stable enough to divulge what happened we have no scientific evidence left .,0,0,2017-11-14,batch_202.json
930570071147151360,930570071147151360,normansullivan,is the sermon this sunday . not going   to mince words . bring someone,0,0,2017-11-14,batch_202.json
930569959297769472,930568550745550848,Shteyr,3 / i was directed away from certain pursuits as a child because women don 't do those things and the ones who do get rape i gave up on a lot of dreams because of fear of a world where i can t be safe ( and have seen those fears become truths for others ),0,1,2017-11-14,batch_202.json
930569886367133697,930569886367133697,TheMomInformed,the latest the mom : informed daily ! …,0,0,2017-11-14,batch_202.json
930569815227490304,930569815227490304,littlebytesnews,social media expert greta van susteren : the trend fox news and a boy named sampson : news veteran greta van susteren has written the book on all things social media including it s power to be a force for good .,1,0,2017-11-14,batch_202.json
930569788337807360,930569788337807360,PoPpYsMiSsiOn,lady gaga joe biden planning centers for sexual assault survivors …,14,12,2017-11-14,batch_202.json
930569747896373249,930569747896373249,BridledScold,liberté and egalité favours rights of the fraternité to rape young girls . armour fou ! … …,0,0,2017-11-14,batch_202.json
930569739348463621,930569739348463621,AlecMPresley,nice to see real progress being made since although there is still much work to do . …,0,0,2017-11-14,batch_202.json
930569692917374977,930569692917374977,Libraryvixen,hi  - as a follow up to how about since the rest of the world can t get their head quite around reasons,0,0,2017-11-14,batch_202.json
930569613833883648,930569613833883648,SIVUofT,a lot of important questions here around the role and capacity of labour unions to address experienced by members in the work place and in union spaces . …,0,3,2017-11-14,batch_202.json
930569577750257664,930569577750257664,Every_Protest,elizabeth perkins names james woods on protest sign,0,0,2017-11-14,batch_202.json
930569501145432066,930569501145432066,eugene_carmona,erica ! my eat shit  loser teacher wants to do a spanish version of the movement . h wants to call it can we count you in ?,0,0,2017-11-14,batch_202.json
930569285918846976,930569285918846976,yanniversace,you guys think lucas was disgusting wait until you find out about mpc stalwart terrence rhine,0,4,2017-11-14,batch_202.json
930569224950599680,930569224950599680,BalanceTonPork,thierry march al  - beck accusé il clôture son compte twitter …,12,6,2017-11-14,batch_202.json
